a,b,hypotenuse
27,93,96.84007434941384
27,94,97.8008179924892
27,95,98.76234100101111
27,96,99.72462083156798
27,97,100.68763578513501
27,98,101.65136496870073
27,99,102.61578825892242
27,100,103.58088626768937
28,28,39.59797974644666
28,29,40.311288741492746
28,30,41.036569057366385
28,31,41.773197148410844
28,32,42.5205832509386
28,33,43.278170016764804
28,34,44.04543109109048
28,35,44.82186966202994
28,36,45.60701700396552
28,37,46.400431032480725
28,38,47.20169488482379
28,39,48.010415536631214
28,40,48.82622246293481
28,41,49.64876634922564
28,42,50.47771785649585
28,43,51.31276644267
28,44,52.15361924162119
28,45,53.0
28,46,53.85164807134504
28,47,54.70831746635972
28,48,55.569775957799216
28,49,56.43580423808985
28,50,57.30619512757761
28,51,58.180752831155424
28,52,59.0592922409336
28,53,59.941638282582836
28,54,60.8276253029822
28,55,61.71709649683789
28,56,62.609903369994115
28,57,63.50590523722971
28,58,64.40496875241847
28,59,65.30696746902278
28,60,66.2117814289874
28,61,67.11929677819934
28,62,68.0294054067798
28,63,68.94200461257273
28,64,69.85699678629192
28,65,70.77428911688199
28,66,71.69379331573968
28,67,72.61542535852834
28,68,73.53910524340094
28,69,74.46475676452586
28,70,75.39230729988306
28,71,76.32168761236873
28,72,77.25283166331187
28,73,78.18567643756751
28,74,79.12016177940993
28,75,80.05623023850174
28,76,80.99382692526635
28,77,81.93289937503738
28,78,82.87339742040264
28,79,83.81527307120105
28,80,84.75848040166836
28,81,85.70297544426332
28,82,86.64871608973787
28,83,87.5956619930462
28,84,88.54377448471462
28,85,89.49301648732151
28,86,90.44335243676011
28,87,91.39474820797966
28,88,92.34717104492157
28,89,93.30058949438637
28,90,94.25497334358543
28,91,95.2102935611481
28,92,96.16652224137046
28,93,97.12363255150623
28,94,98.08159868191383
28,95,99.04039579888602
28,96,100.0
28,97,100.96038827183659
28,98,101.92153844992725
28,99,102.88342918079665
28,100,103.84603988597736
29,29,41.012193308819754
29,30,41.72529209005013
29,31,42.44997055358225
29,32,43.18564576337837
29,33,43.93176527297759
29,34,44.68780594300866
29,35,45.45327270945405
29,36,46.22769732530488
29,37,47.01063709417264
29,38,47.80167361086848
29,39,48.60041152089147
29,40,49.4064773081425
29,41,50.21951811795888
29,42,51.03920062069938
29,43,51.86520991955976
29,44,52.69724850502159
29,45,53.53503525729669
29,46,54.378304497290095
29,47,55.226805085936306
29,48,56.08029957123981
29,49,56.938563381947034
29,50,57.8013840664737
29,51,58.66856057549052
29,52,59.53990258641679
29,53,60.41522986797286
29,54,61.29437168288782
29,55,62.177166226839255
29,56,63.06346010171025
29,57,63.953107821277925
29,58,64.8459713474939
29,59,65.7419196555744
29,60,66.64082832618455
29,61,67.54257916307313
29,62,68.4470598345904
29,63,69.35416353759881
29,64,70.26378868236469
29,65,71.17583859709698
29,66,72.09022125087424
29,67,73.00684899377592
29,68,73.92563831310488
29,69,74.84650960465692
29,70,75.76938695805846
29,71,76.69419795525604
29,72,77.62087348130012
29,73,78.54934754662193
29,74,79.47955712005447
29,75,80.4114419718985
29,76,81.34494452638098
29,77,82.28000972289685
29,78,83.21658488546619
29,79,84.15461959987698
29,80,85.09406559801923
29,81,86.03487664894976
29,82,86.97700845625813
29,83,87.92041856133307
29,84,88.86506625215557
29,85,89.81091247727082
29,86,90.75791976461338
29,87,91.706052144883
29,88,92.65527507918802
29,89,93.60555539069249
29,90,94.5568612000208
29,91,95.50916186418976
29,92,96.46242791885346
29,93,97.41663102366043
29,94,98.37174391053561
29,95,99.32774033471213
29,96,100.2845950283492
29,97,101.24228365658294
29,98,102.20078277586722
29,99,103.16006979447037
29,100,104.12012293500234
30,30,42.42640687119285
30,31,43.139309220245984
30,32,43.86342439892262
30,33,44.598206241955516
30,34,45.34313619501854
30,35,46.09772228646444
30,36,46.861498055439924
30,37,47.634021455258214
30,38,48.41487374764082
30,39,49.20365840057018
30,40,50.0
30,41,50.80354318352215
30,42,51.61395160225576
30,43,52.43090691567332
30,44,53.25410782277739
30,45,54.08326913195984
30,46,54.91812087098393
30,47,55.758407437802596
30,48,56.60388679233962
30,49,57.4543296888929
30,50,58.309518948453004
30,51,59.16924876994806
30,52,60.03332407921454
30,53,60.90155991434045
30,54,61.773780845922005
30,55,62.64982043070834
30,56,63.52952069707436
30,57,64.41273166075166
30,58,65.29931086925804
30,59,66.18912297349165
30,60,67.08203932499369
30,61,67.97793759742936
30,62,68.87670143089025
30,63,69.77822009767804
30,64,70.68238818828917
30,65,71.58910531638176
30,66,72.49827584156743
30,67,73.40980860893181
30,68,74.32361670424818
30,69,75.23961722390672
30,70,76.15773105863909
30,71,77.07788269017254
30,72,78.0
30,73,78.92401408950256
30,74,79.84985911070852
30,75,80.77747210701756
30,76,81.70679286326198
30,77,82.63776376451628
30,78,83.57032966310472
30,79,84.50443775329198
30,80,85.44003745317531
30,81,86.37708029332781
30,82,87.31551981177229
30,83,88.25531145489205
30,84,89.19641248391103
30,85,90.13878188659973
30,86,91.0823802938856
30,87,92.02716990106781
30,88,92.97311439335567
30,89,93.92017887546851
30,90,94.86832980505137
30,91,95.81753492967766
30,92,96.76776322722355
30,93,97.71898484941399
30,94,98.67117106835208
30,95,99.62429422585637
30,96,100.57832768544127
30,97,101.53324578678651
30,98,102.48902380255166
30,99,103.4456378974
30,100,104.4030650891055
31,31,43.840620433565945
31,32,44.553338819890925
31,33,45.27692569068709
31,34,46.010868281309364
31,35,46.75467891024384
31,36,47.50789408087881
31,37,48.27007354458868
31,38,49.040799340956916
31,39,49.8196748283246
31,40,50.60632371551998
31,41,51.40038910358559
31,42,52.20153254455275
31,43,53.009433122794285
31,44,53.823786563191554
31,45,54.644304369257
31,46,55.47071299343465
31,47,56.302753041036986
31,48,57.14017850864661
31,49,57.982756057296896
31,50,58.83026432033091
31,51,59.682493245507096
31,52,60.53924347066124
31,53,61.40032573203501
31,54,62.26556030423239
31,55,63.13477647065839
31,56,64.00781202322104
31,57,64.88451279003334
31,58,65.76473218982953
31,59,66.64833081180653
31,60,67.53517601961218
31,61,68.42514157822401
31,62,69.31810730249349
31,63,70.21395872616783
31,64,71.11258679024411
31,65,72.01388754955533
31,66,72.91776189653656
31,67,73.824115301167
31,68,74.73285756613352
31,69,75.64390259630977
31,70,76.55716818169282
31,71,77.47257579298626
31,72,78.39005038906404
31,73,79.30952023559341
31,74,80.23091673413684
31,75,81.15417426109393
31,76,82.0792300158816
31,77,83.00602387778854
31,78,83.93449827097318
31,79,84.86459803710851
31,80,85.7962703152066
31,81,86.7294644281861
31,82,87.66413177577246
31,83,88.60022573334675
31,84,89.5377015563835
31,85,90.47651629014017
31,86,91.4166286842826
31,87,92.35799911215054
31,88,93.30058949438637
31,89,94.2443632266673
31,90,95.1892851112981
31,91,96.13532129243653
31,92,97.082439194738
31,93,98.03060746521976
31,94,98.97979591815695
31,95,99.92997548283498
31,96,100.88111815399351
31,97,101.83319694480774
31,98,102.7861858422619
31,99,103.74005976477939
31,100,104.69479452198185
32,32,45.254833995939045
32,33,45.967379738244816
32,34,46.69047011971501
32,35,47.4236228055175
32,36,48.16637831516918
32,37,48.91829923454004
32,38,49.678969393496885
32,39,50.44799302251776
32,40,51.22499389946279
32,41,52.009614495783374
32,42,52.80151512977634
32,43,53.600373133029585
32,44,54.405882034941776
32,45,55.21775076911409
32,46,56.0357029044876
32,47,56.859475903318
32,48,57.688820407423826
32,49,58.52349955359813
32,50,59.36328831862332
32,51,60.207972893961475
32,52,61.05735008989499
32,53,61.91122676865643
32,54,62.76941930590086
32,55,63.631753079732135
32,56,64.4980619863884
32,57,65.36818798161687
32,58,66.24198064671678
32,59,67.11929677819934
32,60,68.0
32,61,68.8839603971781
32,62,69.77105417004964
32,63,70.66116330771806
32,64,71.55417527999327
32,65,72.44998274671983
32,66,73.348483283569
32,67,74.24957912338628
32,68,75.15317691222374
32,69,76.05918747922567
32,70,76.96752561957543
32,71,77.87810988975015
32,72,78.79086241436883
32,73,79.7057087039567
32,74,80.62257748298549
32,75,81.54140052758476
32,76,82.46211251235322
32,77,83.38465086573187
32,78,84.30895563343196
32,79,85.23496934944014
32,80,86.16263691415206
32,81,87.09190547921202
32,82,88.02272433866155
32,83,88.95504482602435
32,84,89.88882021697692
32,85,90.82400563727631
32,86,91.76055797563569
32,87,92.69843580125827
32,88,93.637599285757
32,89,94.57801012920498
32,90,95.51963149007642
32,91,96.46242791885346
32,92,97.40636529508737
32,93,98.35141076771599
32,94,99.29753269845128
32,95,100.24470060806208
32,96,101.19288512538814
32,97,102.1420579389313
32,98,103.09219175087898
32,99,104.04326023342406
32,100,104.9952379872535
33,33,46.66904755831214
33,34,47.38143096192854
33,35,48.104053883222775
33,36,48.83646178829912
33,37,49.57822102496216
33,38,50.32891812864648
33,39,51.088159097779204
33,40,51.85556864985669
33,41,52.630789467763066
33,42,53.41348144429457
33,43,54.20332093147061
33,44,55.0
33,45,55.80322571321482
33,46,56.61271941887264
33,47,57.42821606144492
33,48,58.249463516842795
33,49,59.07622195096772
33,50,59.90826320300064
33,51,60.74537019394976
33,52,61.587336360651285
33,53,62.433965115151864
33,54,63.28506932918696
33,55,64.1404708432983
33,56,65.0
33,57,65.86349520030045
33,58,66.73080248281148
33,59,67.60177512462228
33,60,68.47627326307996
33,61,69.35416353759881
33,62,70.2353187506115
33,63,71.11961754677819
33,64,72.00694410957877
33,65,72.89718787443039
33,66,73.79024325749306
33,67,74.68600939935136
33,68,75.58438992278762
33,69,76.48529270389177
33,70,77.38862965578342
33,71,78.29431652425353
33,72,79.20227269466452
33,73,80.11242100947892
33,74,81.02468759581859
33,75,81.93900170248598
33,76,82.85529554590944
33,77,83.773504164503
33,78,84.69356528095862
33,79,85.61541917201598
33,80,86.53900854527974
33,81,87.46427842267951
33,82,88.3911760301898
33,83,89.31965069345043
33,84,90.24965373894794
33,85,91.18113840043894
33,86,92.11405973031478
33,87,93.04837451562494
33,88,93.98404119849285
33,89,94.92101980067429
33,90,95.85927185202274
33,91,96.79876032264049
33,92,97.73944955850733
33,93,98.68130522039117
33,94,99.62429422585637
33,95,100.56838469419701
33,96,101.51354589413178
33,97,102.45974819410792
33,98,103.40696301506973
33,99,104.35516278555652
33,100,105.30432089900205
34,34,48.08326112068523
34,35,48.79549159502341
34,36,49.51767361255979
34,37,50.24937810560445
34,38,50.99019513592785
34,39,51.73973328110612
34,40,52.49761899362675
34,41,53.2634959423431
34,42,54.037024344425184
34,43,54.817880294662984
34,44,55.60575509783138
34,45,56.4003546088143
34,46,57.201398584300364
34,47,58.008620049092706
34,48,58.82176467941097
34,49,59.64059020499378
34,50,60.4648658313239
34,51,61.29437168288782
34,52,62.12889826803627
34,53,62.96824596572466
34,54,63.812224534175265
34,55,64.66065264130884
34,56,65.5133574166368
34,57,66.37017402418047
34,58,67.23094525588644
34,59,68.09552114493287
34,60,68.96375859826666
34,61,69.83552104767315
34,62,70.71067811865476
34,63,71.58910531638176
34,64,72.47068372797375
34,65,73.35529974037323
34,66,74.24284477308234
34,67,75.13321502504735
34,68,76.02631123499285
34,69,76.92203845452875
34,70,77.82030583337487
34,71,78.7210264160726
34,72,79.62411694957753
34,73,80.52949770115296
34,74,81.43709228600933
34,75,82.34682750416071
34,76,83.2586331859946
34,77,84.17244204607586
34,78,85.0881895447306
34,79,86.00581375697809
34,80,86.92525524840292
34,81,87.84645695758026
34,82,88.76936408468859
34,83,89.69392398596462
34,84,90.62008607367353
34,85,91.54780172128658
34,86,92.47702417357513
34,87,93.40770846134703
34,88,94.33981132056604
34,89,95.2732911156112
34,90,96.20810776644555
34,91,97.14422267947796
34,92,98.08159868191383
34,93,99.02019995940222
34,94,99.9599919967984
34,95,100.90094152187085
34,96,101.84301645179212
34,97,102.7861858422619
34,98,103.73041983911952
34,99,104.67568963231147
34,100,105.62196741208714
35,35,49.49747468305833
35,36,50.20956084253277
35,37,50.93132631298737
35,38,51.66236541235796
35,39,52.40229002629561
35,40,53.150729063673246
35,41,53.907327887774215
35,42,54.67174773134658
35,43,55.44366510251645
35,44,56.22277118748239
35,45,57.0087712549569
35,46,57.8013840664737
35,47,58.60034129593445
35,48,59.405386961116584
35,49,60.21627686929839
35,50,61.032778078668514
35,51,61.85466837676846
35,52,62.68173577685928
35,53,63.51377803280167
35,54,64.35060217278468
35,55,65.19202405202648
35,56,66.03786792439622
35,57,66.88796603276258
35,58,67.7421582177598
35,59,68.60029154456998
35,60,69.46221994724903
35,61,70.32780389006896
35,62,71.19691004531025
35,63,72.069410986909
35,64,72.94518489934754
35,65,73.824115301167
35,66,74.70609078247904
35,67,75.59100475585703
35,68,76.47875521999558
35,69,77.3692445355388
35,70,78.26237921249263
35,71,79.1580697086532
35,72,80.05623023850174
35,73,80.95677859203639
35,74,81.85963596303125
35,75,82.76472678623425
35,76,83.6719785830358
35,77,84.581321815162
35,78,85.492689745966
35,79,86.4060183089118
35,80,87.32124598286491
35,81,88.23831367382311
35,82,89.15716460273958
35,83,90.07774419910837
35,84,91.0
35,85,91.92388155425118
35,86,92.84934033152847
35,87,93.77632963600144
35,88,94.70480452437458
35,89,95.63472172804185
35,90,96.56603957913983
35,91,97.49871794028884
35,92,98.43271813782245
35,93,99.36800289831733
35,94,100.30453628824571
35,95,101.24228365658294
35,96,102.18121158021175
35,97,103.12128781197411
35,98,104.06248123122954
35,99,105.00476179678711
35,100,105.94810050208545
36,36,50.91168824543142
36,37,51.62363799656123
36,38,52.3450093132096
36,39,53.075418038862395
36,40,53.81449618829484
36,41,54.56189146281496
36,42,55.31726674375732
36,43,56.08029957123981
36,44,56.85068161420758
36,45,57.62811813689564
36,46,58.412327466040935
36,47,59.20304046246274
36,48,60.0
36,49,60.802960454241045
36,50,61.61168720299745
36,51,62.42595614005443
36,52,63.245553203367585
36,53,64.07027391856539
36,54,64.89992295835181
36,55,65.73431371817918
36,56,66.57326790837296
36,57,67.4166151627327
36,58,68.26419266350405
36,59,69.1158447825099
36,60,69.9714227381436
36,61,70.83078426785913
36,62,71.69379331573968
36,63,72.56031973468694
36,64,73.43023900274328
36,65,74.30343195303969
36,66,75.17978451685
36,67,76.05918747922567
36,68,76.94153624668537
36,69,77.82673062643708
36,70,78.71467461661771
36,71,79.60527620704548
36,72,80.49844718999243
36,73,81.39410298049853
36,74,82.29216244576394
36,75,83.19254774317228
36,76,84.09518416651456
36,77,85.0
36,78,85.90692637965812
36,79,86.81589716175259
36,80,87.72684879784524
36,81,88.63972021616495
36,82,89.55445270895244
36,83,90.47098982546837
36,84,91.3892772703669
36,85,92.30926280715278
36,86,93.23089616645332
36,87,94.15412895885129
36,88,95.0789145920377
36,89,96.00520819205592
36,90,96.93296652842108
36,91,97.86214794290998
36,92,98.79271228182775
36,93,99.72462083156798
36,94,100.65783625729296
36,95,101.59232254457027
36,96,102.52804494381037
36,97,103.46496991735899
36,98,104.4030650891055
36,99,105.34229919647663
36,100,106.28264204469139
37,37,52.32590180780452
37,38,53.03772242470448
37,39,53.75872022286245
37,40,54.48853090330111
37,41,55.226805085936306
37,42,55.97320787662612
37,43,56.72741841473134
37,44,57.48912940721924
37,45,58.25804665451803
37,46,59.033888572581766
37,47,59.81638571495272
37,48,60.60528029800704
37,49,61.40032573203501
37,50,62.20128616033595
37,51,63.00793600809346
37,52,63.8200595424354
37,53,64.63745044476924
37,54,65.45991139621256
37,55,66.2872536767062
37,56,67.11929677819934
37,57,67.95586803212802
37,58,68.79680225126747
37,59,69.6419413859206
37,60,70.49113419430843
37,61,71.34423592694787
37,62,72.20110802473879
37,63,73.06161783043132
37,64,73.92563831310488
37,65,74.79304780526061
37,66,75.66372975210778
37,67,76.53757247260981
37,68,77.41446893184762
37,69,78.29431652425353
37,70,79.17701686727027
37,71,80.06247560499239
37,72,80.95060222135473
37,73,81.8413098624405
37,74,82.73451516749222
37,75,83.6301381082203
37,76,84.52810183601665
37,77,85.42833253669417
37,78,86.33075929238663
37,79,87.23531395025755
37,80,88.14193099768123
37,81,89.05054744357274
37,82,89.96110270555825
37,83,90.87353850269065
37,84,91.7877987534291
37,85,92.70382947861431
37,86,93.62157870918435
37,87,94.54099639838793
37,88,95.46203433826454
37,89,96.38464608017192
37,90,97.30878685915265
37,91,98.2344135219425
37,92,99.16148445843275
37,93,100.08995953640904
37,94,101.01980003939822
37,95,101.95096860746347
37,96,102.88342918079665
37,97,103.81714694596457
37,98,104.75208828467335
37,99,105.6882207249228
37,100,106.6255128944288
38,38,53.74011537017761
38,39,54.45181356024793
38,40,55.17245689653489
38,41,55.90169943749474
38,42,56.639209034025185
38,43,57.38466694161429
38,44,58.137767414994535
38,45,58.89821729050889
38,46,59.665735560705194
38,47,60.440052945046304
38,48,61.220911460055866
38,49,62.00806399170998
38,50,62.80127387243033
38,51,63.60031446463138
38,52,64.40496875241847
38,53,65.21502894272147
38,54,66.03029607687671
38,55,66.85057965343307
38,56,67.67569726275453
38,57,68.5054742338158
38,58,69.33974329343886
38,59,70.178344238091
38,60,71.02112361825881
38,61,71.8679344353238
38,62,72.71863585079137
38,63,73.57309290766564
38,64,74.43117626371358
38,65,75.29276193632427
38,66,76.15773105863909
38,67,77.02596964660685
38,68,77.89736837660179
38,69,78.77182237323191
38,70,79.64923100695951
38,71,80.52949770115296
38,72,81.41252974819048
38,73,82.29823813423954
38,74,83.18653737234169
38,75,84.07734534343957
38,76,84.970583144992
38,77,85.86617494683223
38,78,86.76404785393545
38,79,87.66413177577246
38,80,88.56635930193812
38,81,89.47066558375433
38,82,90.37698822156003
38,83,91.28526715741155
38,84,92.19544457292888
38,85,93.1074647920348
38,86,94.02127418834527
38,87,94.93682109698007
38,88,95.85405573057407
38,89,96.77293009927931
38,90,97.6933979345585
38,91,98.6154146165801
38,92,99.53893710503444
38,93,100.46392387319938
38,94,101.39033484509261
38,95,102.31813133555558
38,96,103.24727599312246
38,97,104.17773274553444
38,98,105.1094667477673
38,99,106.04244433244644
38,100,106.97663296253066
39,39,55.154328932550705
39,40,55.86591089385369
39,41,56.586217403180434
39,42,57.3149195236284
39,43,58.05170109479997
39,44,58.7962583843564
39,45,59.54829972383762
39,46,60.30754513325841
39,47,61.07372593840988
39,48,61.84658438426491
39,49,62.625873247404705
39,50,63.41135544995076
39,51,64.20280367709809
39,52,65.0
39,53,65.80273550544841
39,54,66.61080993352356
39,55,67.42403132415029
39,56,68.24221567329127
39,57,69.06518659932803
39,58,69.8927750200262
39,59,70.7248188403477
39,60,71.56116265125938
39,61,72.40165743959182
39,62,73.24616030891995
39,63,74.09453421137081
39,64,74.94664769020693
39,65,75.8023746329889
39,66,76.66159403508382
39,67,77.52418977325722
39,68,78.39005038906404
39,69,79.25906888173743
39,70,80.1311425102625
39,71,81.00617260431454
39,72,81.88406438373708
39,73,82.76472678623425
39,74,83.64807230295268
39,75,84.53401682163222
39,76,85.42247947700886
39,77,86.31338250816034
39,78,87.20665112249179
39,79,88.10221336606703
39,80,89.0
39,81,89.89994438263018
39,82,90.80198235721508
39,83,91.706052144883
39,84,92.61209424259879
39,85,93.5200513259055
39,86,94.42986815621421
39,87,95.34149149242423
39,88,96.25487000666512
39,89,97.16995420396162
39,90,98.08669634563088
39,91,99.00505037623081
39,92,99.92497185388645
39,93,100.84641788382967
39,94,101.76934705499491
39,95,102.69371937952194
39,96,103.61949623502326
39,97,104.546640309481
39,98,105.47511554864494
39,99,106.4048871058092
39,100,107.33592129385204
40,40,56.568542494923804
40,41,57.28001396647874
40,42,58.0
40,43,58.728187440104094
40,44,59.464274989274024
40,45,60.207972893961475
40,46,60.959002616512684
40,47,61.71709649683789
40,48,62.48199740725323
40,49,63.25345840347388
40,50,64.03124237432849
40,51,64.81512169239521
40,52,65.60487786742691
40,53,66.40030120413611
40,54,67.20119046564577
40,55,68.00735254367721
40,56,68.81860213634101
40,57,69.63476143421474
40,58,70.45565981523414
40,59,71.28113354878694
40,60,72.11102550927978
40,61,72.94518489934754
40,62,73.78346698278686
40,63,74.62573282722254
40,64,75.47184905645283
40,65,76.32168761236873
40,66,77.17512552629896
40,67,78.03204469959762
40,68,78.89233169326408
40,69,79.75587752636166
40,70,80.62257748298549
40,71,81.49233092751734
40,72,82.365041127896
40,73,83.24061508662703
40,74,84.11896337925236
40,75,85.0
40,76,85.88364221433555
40,77,86.76981041814025
40,78,87.65842800324451
40,79,88.54942122905152
40,80,89.44271909999159
40,81,90.33825324855468
40,82,91.23595782365635
40,83,92.13576938409967
40,84,93.03762679690406
40,85,93.94147114027967
40,86,94.847245611035
40,87,95.75489543621255
40,88,96.66436778875658
40,89,97.57561170702442
40,90,98.48857801796105
40,91,99.40321926376429
40,92,100.31948963187563
40,93,101.23734488813898
40,94,102.15674231297707
40,95,103.07764064044152
40,96,104.0
40,97,104.92378186092989
40,98,105.84894897919393
40,99,106.77546534667971
40,100,107.70329614269008
41,41,57.982756057296896
41,42,58.69412236331676
41,43,59.413803110051795
41,44,60.14149981501958
41,45,60.876925020897694
41,46,61.61980201201558
41,47,62.369864518050704
41,48,63.12685640834652
41,49,63.89053137985315
41,50,64.66065264130884
41,51,65.43699259593154
41,52,66.21933252457322
41,53,67.00746227100382
41,54,67.80117993073571
41,55,68.60029154456998
41,56,69.40461079784254
41,57,70.21395872616783
41,58,71.02816342831905
41,59,71.84705978674423
41,60,72.67048919609665
41,61,73.49829930005184
41,62,74.33034373659252
41,63,75.16648189186454
41,64,76.00657866263946
41,65,76.8505042273634
41,66,77.69813382572325
41,67,78.54934754662193
41,68,79.40403012442127
41,69,80.26207074328447
41,70,81.12336284942828
41,71,81.98780397107853
41,72,82.85529554590944
41,73,83.72574275573791
41,74,84.59905436823747
41,75,85.47514258543241
41,76,86.35392289873113
41,77,87.23531395025755
41,78,88.11923740024082
41,79,89.00561780022652
41,80,89.89438247187641
41,81,90.78546139112804
41,82,91.67878707749138
41,83,92.57429448826494
41,84,93.47192091746055
41,85,94.37160589923221
41,86,95.2732911156112
41,87,96.17692030835673
41,88,97.082439194738
41,89,97.98979538707079
41,90,98.89893831583835
41,91,99.80981915623332
41,92,100.72239075796404
41,93,101.6366075781753
41,94,102.55242561733974
41,95,103.46980235798269
41,96,104.38869670610895
41,97,105.30906893520614
41,98,106.23088063270491
41,99,107.15409464878138
41,100,108.07867504739313
42,42,59.39696961966999
42,43,60.108235708594876
42,44,60.8276253029822
42,45,61.554853586049575
42,46,62.289646009589745
42,47,63.0317380372777
42,48,63.7808748764079
42,49,64.53681120105021
42,50,65.29931086925804
42,51,66.06814663663572
42,52,66.84309986827361
42,53,67.62396025078685
42,54,68.41052550594829
42,55,69.20260110718382
42,56,70.0
42,57,70.80254232723568
42,58,71.61005515987263
42,59,72.42237223399962
42,60,73.23933369440222
42,61,74.06078584514209
42,62,74.88658090739622
42,63,75.71657678474378
42,64,76.55063683601855
42,65,77.38862965578342
42,66,78.23042886243178
42,67,79.07591289387686
42,68,79.92496481075234
42,69,80.77747210701756
42,70,81.6333265278342
42,71,82.49242389456137
42,72,83.35466393669883
42,73,84.21995013059554
42,74,85.0881895447306
42,75,85.95929269136641
42,76,86.83317338436964
42,77,87.70974860299168
42,78,88.58893836140041
42,79,89.47066558375433
42,80,90.35485598461214
42,81,91.2414379544733
42,82,92.13034245024816
42,83,93.02150289046077
42,84,93.91485505499116
42,85,94.81033698917012
42,86,95.70788891204319
42,87,96.60745312862771
42,88,97.50897394599124
42,89,98.41239759298622
42,90,99.31767214348109
42,91,100.22474744293447
42,92,101.13357503816425
42,93,102.04410811016969
42,94,102.95630140987001
42,95,103.87011119662864
42,96,104.78549517943789
42,97,105.70241246064349
42,98,106.62082348209472
42,99,107.54068997360952
42,100,108.46197490364999
43,43,60.81118318204309
43,44,61.5223536610881
43,45,62.24146527838174
43,46,62.96824596572466
43,47,63.702433234531945
43,48,64.4437739428721
43,49,65.19202405202648
43,50,65.94694837519019
43,51,66.70832032063167
43,52,67.47592163134935
43,53,68.24954212300622
43,54,69.02897942168927
43,55,69.81403870282824
43,56,70.60453243241541
43,57,71.40028011149536
43,58,72.20110802473879
43,59,73.00684899377592
43,60,73.81734213584231
43,61,74.63243262818116
43,62,75.45197147855052
43,63,76.27581530209953
43,64,77.10382610480494
43,65,77.93587107359485
43,66,78.77182237323191
43,67,79.61155694998057
43,68,80.45495634204272
43,69,81.30190649671138
43,70,82.15229759416349
43,71,83.00602387778854
43,72,83.86298349093002
43,73,84.72307831990054
43,74,85.58621384311844
43,75,86.45229898620394
43,76,87.32124598286491
43,77,88.19297024139736
43,78,89.06739021662193
43,79,89.94442728707543
43,80,90.82400563727631
43,81,91.706052144883
43,82,92.59049627256569
43,83,93.47726996441435
43,84,94.36630754670864
43,85,95.25754563287887
43,86,96.15092303249095
43,87,97.04638066409278
43,88,97.94386147176351
43,89,98.84331034521254
43,90,99.74467404327912
43,91,100.64790112068906
43,92,101.55294185792945
43,93,102.45974819410792
43,94,103.36827366266692
43,95,104.27847332982968
43,96,105.19030373565806
43,97,106.10372283760829
43,98,107.01868995647442
43,99,107.93516572461452
43,100,108.85311203635843
44,44,62.22539674441618
44,45,62.93647591023825
44,46,63.655321851358195
44,47,64.38167441127949
44,48,65.11528238439882
44,49,65.85590330410783
44,50,66.60330322138685
44,51,67.35725647619564
44,52,68.11754546370561
44,53,68.8839603971781
44,54,69.65629906907199
44,55,70.43436661176133
44,56,71.21797525905943
44,57,72.00694410957877
44,58,72.80109889280519
44,59,73.60027173862879
44,60,74.4043009509531
44,61,75.21303078589507
44,62,76.02631123499285
44,63,76.84399781375251
44,64,77.6659513557904
44,65,78.49203781276162
44,66,79.32212806020776
44,67,80.15609770940699
44,68,80.99382692526635
44,69,81.83520025025906
44,70,82.68010643437755
44,71,83.52843827104634
44,72,84.38009243891595
44,73,85.23496934944014
44,74,86.09297300012354
44,75,86.95401083331349
44,76,87.8179936004006
44,77,88.68483523128404
44,78,89.55445270895244
44,79,90.4267659490264
44,80,91.30169768410661
44,81,92.17917335276988
44,82,93.05912099305473
44,83,93.94147114027967
44,84,94.82615672903758
44,85,95.71311299921238
44,86,96.60227740586657
44,87,97.49358953285082
44,88,98.38699100999075
44,89,99.28242543370907
44,90,100.17983829094555
44,91,101.07917688624102
44,92,101.9803902718557
44,93,102.88342918079665
44,94,103.78824596263297
44,95,104.69479452198185
44,96,105.60303025955268
44,97,106.51291001564083
44,98,107.42439201596628
44,99,108.33743581975715
44,100,109.2520022699813
45,45,63.63961030678928
45,46,64.35060217278468
45,47,65.06919393998976
45,48,65.79513659838392
45,49,66.52818951391959
45,50,67.26812023536856
45,51,68.01470429252781
45,52,68.76772498781678
45,53,69.52697318307479
45,54,70.2922470831599
45,55,71.06335201775947
45,56,71.84010022264724
45,57,72.62231062146122
45,58,73.40980860893181
45,59,74.2024258363566
45,60,75.0
45,61,75.8023746329889
45,62,76.60939890117922
45,63,77.42092740338364
45,64,78.2368199762746
45,65,79.05694150420949
45,66,79.88116173416608
45,67,80.7093550959243
45,68,81.54140052758476
45,69,82.37718130647589
45,70,83.21658488546619
45,71,84.05950273467003
45,72,84.90583018850944
45,73,85.75546629807339
45,74,86.6083136886985
45,75,87.46427842267951
45,76,88.32326986700618
45,77,89.1852005660132
45,78,90.0499861188218
45,79,90.91754506144565
45,80,91.7877987534291
45,81,92.66067126888301
45,82,93.53608929178085
45,83,94.41398201537736
45,84,95.29428104561154
45,85,96.17692030835673
45,86,97.06183596038146
45,87,97.94896630388705
45,88,98.8382517044894
45,89,99.72963451251589
45,90,100.62305898749054
45,91,101.51847122568385
45,92,102.41581909060729
45,93,103.31505214633539
45,94,104.21612159354233
45,95,105.11898020814318
45,96,106.02358228243375
45,97,106.92988356862641
45,98,107.83784122468327
45,99,108.74741376235114
45,100,109.65856099730654
46,46,65.05382386916237
46,47,65.76473218982953
46,48,66.48308055437865
46,49,67.20863039818622
